"sample"	"description"	"taxon"	"taxon_rel_function_abun"
"3367"	"HC-XY"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"Serratia"	0.105033391339061
"3368"	"HC-XY"	"Phenylalanine, tyrosine and tryptophan biosynthesis"	"Stenotrophomonas"	0.359212798149789
"3369"	"HC-XY"	"Phosphonate and phosphinate metabolism"	"Achromobacter"	0.045163799758176
"3370"	"HC-XY"	"Phosphonate and phosphinate metabolism"	"Acinetobacter"	3.13496935595346
"3371"	"HC-XY"	"Phosphonate and phosphinate metabolism"	"Anaerospora"	0.081282886199098
"3372"	"HC-XY"	"Phosphonate and phosphinate metabolism"	"Enterobacteriaceae"	0.028688077482035
"3373"	"HC-XY"	"Phosphonate and phosphinate metabolism"	"Klebsiella"	31.4279881043293
"3374"	"HC-XY"	"Phosphonate and phosphinate metabolism"	"Lachnospiraceae"	0.09828455656241
"3375"	"HC-XY"	"Phosphonate and phosphinate metabolism"	"Pseudomonas"	0.354218067799012
"3376"	"HC-XY"	"Phosphonate and phosphinate metabolism"	"Serratia"	0.034537257724205
"3377"	"HC-XY"	"Phosphonate and phosphinate metabolism"	"Stenotrophomonas"	0.069329520581584
"3378"	"HC-XY"	"Phosphotransferase system (PTS)"	"Achromobacter"	0.006603579114648
"3379"	"HC-XY"	"Phosphotransferase system (PTS)"	"Acinetobacter"	1.14594090150082
"3380"	"HC-XY"	"Phosphotransferase system (PTS)"	"Anaerospora"	0.051995539125037
"3381"	"HC-XY"	"Phosphotransferase system (PTS)"	"Clostridium_sensu_stricto_10"	1.09846038117936
"3382"	"HC-XY"	"Phosphotransferase system (PTS)"	"Enterobacteriaceae"	0.164288426142975
"3383"	"HC-XY"	"Phosphotransferase system (PTS)"	"Klebsiella"	124.989192716474
"3384"	"HC-XY"	"Phosphotransferase system (PTS)"	"Lachnospiraceae"	1.32927833762185
"3385"	"HC-XY"	"Phosphotransferase system (PTS)"	"Pseudomonas"	0.155374905150112
"3386"	"HC-XY"	"Phosphotransferase system (PTS)"	"Serratia"	0.11993346399973
"3387"	"HC-XY"	"Phosphotransferase system (PTS)"	"Stenotrophomonas"	0.038013545410742
"3388"	"HC-XY"	"Plant-pathogen interaction"	"Achromobacter"	0.021678623883924
"3389"	"HC-XY"	"Plant-pathogen interaction"	"Acinetobacter"	1.56748467797673
"3390"	"HC-XY"	"Plant-pathogen interaction"	"Anaerospora"	0.040641443099549
"3391"	"HC-XY"	"Plant-pathogen interaction"	"Clostridium_sensu_stricto_10"	0.400676815499085
"3392"	"HC-XY"	"Plant-pathogen interaction"	"Enterobacteriaceae"	0.022950461985628
"3393"	"HC-XY"	"Plant-pathogen interaction"	"Klebsiella"	16.1809522800129
"3394"	"HC-XY"	"Plant-pathogen interaction"	"Lachnospiraceae"	0.275196758374747
"3395"	"HC-XY"	"Plant-pathogen interaction"	"Pseudomonas"	0.113349781695684
"3396"	"HC-XY"	"Plant-pathogen interaction"	"Serratia"	0.034537257724205
"3397"	"HC-XY"	"Plant-pathogen interaction"	"Stenotrophomonas"	0.110927232930534
"3398"	"HC-XY"	"Polycyclic aromatic hydrocarbon degradation"	"Achromobacter"	0.022316230468746
"3399"	"HC-XY"	"Polycyclic aromatic hydrocarbon degradation"	"Acinetobacter"	1.29086973480436
"3400"	"HC-XY"	"Polycyclic aromatic hydrocarbon degradation"	"Klebsiella"	12.8724388056705
"3401"	"HC-XY"	"Polycyclic aromatic hydrocarbon degradation"	"Pseudomonas"	0.11668359880438
"3402"	"HC-XY"	"Polycyclic aromatic hydrocarbon degradation"	"Serratia"	0.014221223768791
"3403"	"HC-XY"	"Porphyrin and chlorophyll metabolism"	"Achromobacter"	0.019088096501569
"3404"	"HC-XY"	"Porphyrin and chlorophyll metabolism"	"Acinetobacter"	3.51944672979681
"3405"	"HC-XY"	"Porphyrin and chlorophyll metabolism"	"Anaerospora"	0.17176760857168
"3406"	"HC-XY"	"Porphyrin and chlorophyll metabolism"	"Clostridium_sensu_stricto_10"	1.23479018612926
"3407"	"HC-XY"	"Porphyrin and chlorophyll metabolism"	"Enterobacteriaceae"	0.045467896386621
"3408"	"HC-XY"	"Porphyrin and chlorophyll metabolism"	"Klebsiella"	55.5799249680774
"3409"	"HC-XY"	"Porphyrin and chlorophyll metabolism"	"Lachnospiraceae"	0.752896791779969
"3410"	"HC-XY"	"Porphyrin and chlorophyll metabolism"	"Pseudomonas"	0.7672497015722
"3411"	"HC-XY"	"Porphyrin and chlorophyll metabolism"	"Serratia"	0.043334483748296
"3412"	"HC-XY"	"Porphyrin and chlorophyll metabolism"	"Stenotrophomonas"	0.155664395268084
"3413"	"HC-XY"	"Primary bile acid biosynthesis"	"Lachnospiraceae"	0.152887087985971
"3414"	"HC-XY"	"Primary bile acid biosynthesis"	"Stenotrophomonas"	0.053922960452343
"3415"	"HC-XY"	"Propanoate metabolism"	"Achromobacter"	0.137833437667286
"3416"	"HC-XY"	"Propanoate metabolism"	"Acinetobacter"	10.9627337553561
"3417"	"HC-XY"	"Propanoate metabolism"	"Anaerospora"	0.120586524646427
"3418"	"HC-XY"	"Propanoate metabolism"	"Clostridium_sensu_stricto_10"	0.990701055428489
"3419"	"HC-XY"	"Propanoate metabolism"	"Enterobacteriaceae"	0.093226556869507
"3420"	"HC-XY"	"Propanoate metabolism"	"Klebsiella"	59.7861740315455
"3421"	"HC-XY"	"Propanoate metabolism"	"Lachnospiraceae"	0.708216143679385
"3422"	"HC-XY"	"Propanoate metabolism"	"Pseudomonas"	1.2011363631448
"3423"	"HC-XY"	"Propanoate metabolism"	"Serratia"	0.062216904502097
"3424"	"HC-XY"	"Propanoate metabolism"	"Stenotrophomonas"	0.249786372481884
"3425"	"HC-XY"	"Protein digestion and absorption"	"Stenotrophomonas"	0.019412265762844
"3426"	"HC-XY"	"Protein export"	"Achromobacter"	0.082198115559879
"3427"	"HC-XY"	"Protein export"	"Acinetobacter"	9.32653383396153
"3428"	"HC-XY"	"Protein export"	"Anaerospora"	0.213367576272633
"3429"	"HC-XY"	"Protein export"	"Clostridium_sensu_stricto_10"	1.51923292543403
"3430"	"HC-XY"	"Protein export"	"Enterobacteriaceae"	0.120489925424546
"3431"	"HC-XY"	"Protein export"	"Klebsiella"	74.3429812666057
"3432"	"HC-XY"	"Protein export"	"Lachnospiraceae"	1.0319878439053
"3433"	"HC-XY"	"Protein export"	"Pseudomonas"	0.892629530853509
"3434"	"HC-XY"	"Protein export"	"Serratia"	0.108792361831246
"3435"	"HC-XY"	"Protein export"	"Stenotrophomonas"	0.436775979663978
"3436"	"HC-XY"	"Protein processing in endoplasmic reticulum"	"Achromobacter"	0.00183273390323
"3437"	"HC-XY"	"Protein processing in endoplasmic reticulum"	"Acinetobacter"	0.159020184722277
"3438"	"HC-XY"	"Protein processing in endoplasmic reticulum"	"Anaerospora"	0.012369134856385
"3439"	"HC-XY"	"Protein processing in endoplasmic reticulum"	"Clostridium_sensu_stricto_10"	0.067747287644773
"3440"	"HC-XY"	"Protein processing in endoplasmic reticulum"	"Enterobacteriaceae"	0.00194025644806
"3441"	"HC-XY"	"Protein processing in endoplasmic reticulum"	"Klebsiella"	2.14806599804944
"3442"	"HC-XY"	"Protein processing in endoplasmic reticulum"	"Lachnospiraceae"	0.019941794085127
"3443"	"HC-XY"	"Protein processing in endoplasmic reticulum"	"Pseudomonas"	0.01437406651938
"3444"	"HC-XY"	"Protein processing in endoplasmic reticulum"	"Serratia"	0.001751889884561
"3445"	"HC-XY"	"Protein processing in endoplasmic reticulum"	"Stenotrophomonas"	0.014066859248437
"3446"	"HC-XY"	"Purine metabolism"	"Achromobacter"	0.047820493861598
"3447"	"HC-XY"	"Purine metabolism"	"Acinetobacter"	5.53229886344728
"3448"	"HC-XY"	"Purine metabolism"	"Anaerospora"	0.10758029055763
"3449"	"HC-XY"	"Purine metabolism"	"Clostridium_sensu_stricto_10"	1.06061509985052
"3450"	"HC-XY"	"Purine metabolism"	"Enterobacteriaceae"	0.08887678906199
"3451"	"HC-XY"	"Purine metabolism"	"Klebsiella"	55.081530648999
"3452"	"HC-XY"	"Purine metabolism"	"Lachnospiraceae"	0.809402230513962
"3453"	"HC-XY"	"Purine metabolism"	"Pseudomonas"	0.608421622337127
"3454"	"HC-XY"	"Purine metabolism"	"Serratia"	0.08227993751943
"3455"	"HC-XY"	"Purine metabolism"	"Stenotrophomonas"	0.240614218489027
"3456"	"HC-XY"	"Pyrimidine metabolism"	"Achromobacter"	0.052269570920128
"3457"	"HC-XY"	"Pyrimidine metabolism"	"Acinetobacter"	4.97415137811282
"3458"	"HC-XY"	"Pyrimidine metabolism"	"Anaerospora"	0.147934852882359
"3459"	"HC-XY"	"Pyrimidine metabolism"	"Clostridium_sensu_stricto_10"	1.43353260656339
"3460"	"HC-XY"	"Pyrimidine metabolism"	"Enterobacteriaceae"	0.094606904407421
"3461"	"HC-XY"	"Pyrimidine metabolism"	"Klebsiella"	62.3921378092366
"3462"	"HC-XY"	"Pyrimidine metabolism"	"Lachnospiraceae"	1.06409413238236
"3463"	"HC-XY"	"Pyrimidine metabolism"	"Pseudomonas"	0.60831049510017
"3464"	"HC-XY"	"Pyrimidine metabolism"	"Serratia"	0.088645628158793
"3465"	"HC-XY"	"Pyrimidine metabolism"	"Stenotrophomonas"	0.265300965425528
"3466"	"HC-XY"	"Pyruvate metabolism"	"Achromobacter"	0.142858637477289
"3467"	"HC-XY"	"Pyruvate metabolism"	"Acinetobacter"	9.75805383153259
"3468"	"HC-XY"	"Pyruvate metabolism"	"Anaerospora"	0.102569576129411
"3469"	"HC-XY"	"Pyruvate metabolism"	"Clostridium_sensu_stricto_10"	1.292108503476
"3470"	"HC-XY"	"Pyruvate metabolism"	"Enterobacteriaceae"	0.119061155036493
"3471"	"HC-XY"	"Pyruvate metabolism"	"Klebsiella"	109.008599147486
"3472"	"HC-XY"	"Pyruvate metabolism"	"Lachnospiraceae"	1.19062763971021
"3473"	"HC-XY"	"Pyruvate metabolism"	"Pseudomonas"	1.12043518938959
"3474"	"HC-XY"	"Pyruvate metabolism"	"Serratia"	0.110407768835981
"3475"	"HC-XY"	"Pyruvate metabolism"	"Stenotrophomonas"	0.36160803506016
"3476"	"HC-XY"	"Riboflavin metabolism"	"Achromobacter"	0.052667115911334
"3477"	"HC-XY"	"Riboflavin metabolism"	"Acinetobacter"	7.31159890587343
"3478"	"HC-XY"	"Riboflavin metabolism"	"Anaerospora"	0.165877021441079
"3479"	"HC-XY"	"Riboflavin metabolism"	"Clostridium_sensu_stricto_10"	1.16810877283718
"3480"	"HC-XY"	"Riboflavin metabolism"	"Enterobacteriaceae"	0.078059774795802
"3481"	"HC-XY"	"Riboflavin metabolism"	"Klebsiella"	78.0221388329537
"3482"	"HC-XY"	"Riboflavin metabolism"	"Lachnospiraceae"	0.687678737460015
"3483"	"HC-XY"	"Riboflavin metabolism"	"Pseudomonas"	0.908745878247792
"3484"	"HC-XY"	"Riboflavin metabolism"	"Serratia"	0.090619034990627
"3485"	"HC-XY"	"Riboflavin metabolism"	"Stenotrophomonas"	0.323390495582607
"3486"	"HC-XY"	"Ribosome"	"Achromobacter"	0.089574869520381
"3487"	"HC-XY"	"Ribosome"	"Acinetobacter"	8.38168890307001
"3488"	"HC-XY"	"Ribosome"	"Anaerospora"	0.213367576272633
"3489"	"HC-XY"	"Ribosome"	"Clostridium_sensu_stricto_10"	1.78542330980495
"3490"	"HC-XY"	"Ribosome"	"Enterobacteriaceae"	0.100408271187121
"3491"	"HC-XY"	"Ribosome"	"Klebsiella"	61.6350284542785
"3492"	"HC-XY"	"Ribosome"	"Lachnospiraceae"	0.955544299912317
"3493"	"HC-XY"	"Ribosome"	"Pseudomonas"	0.757633089458998
"3494"	"HC-XY"	"Ribosome"	"Serratia"	0.083944723635221
"3495"	"HC-XY"	"Ribosome"	"Stenotrophomonas"	0.363979983053316
"3496"	"HC-XY"	"Ribosome biogenesis in eukaryotes"	"Achromobacter"	0.006168714113312
"3497"	"HC-XY"	"Ribosome biogenesis in eukaryotes"	"Acinetobacter"	0.535238670528639
"3498"	"HC-XY"	"Ribosome biogenesis in eukaryotes"	"Anaerospora"	0.006938782968216
"3499"	"HC-XY"	"Ribosome biogenesis in eukaryotes"	"Clostridium_sensu_stricto_10"	0.057006863993772
"3500"	"HC-XY"	"Ribosome biogenesis in eukaryotes"	"Enterobacteriaceae"	0.006530619264203
"3501"	"HC-XY"	"Ribosome biogenesis in eukaryotes"	"Klebsiella"	4.05714721788613
"3502"	"HC-XY"	"Ribosome biogenesis in eukaryotes"	"Lachnospiraceae"	0.033560580289603
"3503"	"HC-XY"	"Ribosome biogenesis in eukaryotes"	"Pseudomonas"	0.072571506573456
"3504"	"HC-XY"	"Ribosome biogenesis in eukaryotes"	"Serratia"	0.005896604977303
"3505"	"HC-XY"	"Ribosome biogenesis in eukaryotes"	"Stenotrophomonas"	0.023673494832736
"3506"	"HC-XY"	"RNA degradation"	"Achromobacter"	0.046590025013697
"3507"	"HC-XY"	"RNA degradation"	"Acinetobacter"	3.46496613026435
"3508"	"HC-XY"	"RNA degradation"	"Anaerospora"	0.074865816236012
"3509"	"HC-XY"	"RNA degradation"	"Clostridium_sensu_stricto_10"	0.615074058880174
"3510"	"HC-XY"	"RNA degradation"	"Enterobacteriaceae"	0.052846458519538
"3511"	"HC-XY"	"RNA degradation"	"Klebsiella"	32.8308623552627
"3512"	"HC-XY"	"RNA degradation"	"Lachnospiraceae"	0.39831109764766
"3513"	"HC-XY"	"RNA degradation"	"Pseudomonas"	0.417604458878835
"3514"	"HC-XY"	"RNA degradation"	"Serratia"	0.047715948171599
"3515"	"HC-XY"	"RNA degradation"	"Stenotrophomonas"	0.191568412133324
"3516"	"HC-XY"	"RNA polymerase"	"Achromobacter"	0.067444607638875
"3517"	"HC-XY"	"RNA polymerase"	"Acinetobacter"	3.29171782375113
"3518"	"HC-XY"	"RNA polymerase"	"Anaerospora"	0.104313037288843
"3519"	"HC-XY"	"RNA polymerase"	"Clostridium_sensu_stricto_10"	1.55818761582977
"3520"	"HC-XY"	"RNA polymerase"	"Enterobacteriaceae"	0.053551077966465
"3521"	"HC-XY"	"RNA polymerase"	"Klebsiella"	29.783417499637
"3522"	"HC-XY"	"RNA polymerase"	"Lachnospiraceae"	1.14665315989478
"3523"	"HC-XY"	"RNA polymerase"	"Pseudomonas"	0.661207059891489
"3524"	"HC-XY"	"RNA polymerase"	"Serratia"	0.048352160813887
"3525"	"HC-XY"	"RNA polymerase"	"Stenotrophomonas"	0.307360874578355
"3526"	"HC-XY"	"RNA transport"	"Achromobacter"	0.001916039989741
"3527"	"HC-XY"	"RNA transport"	"Acinetobacter"	0.332496749873852
"3528"	"HC-XY"	"RNA transport"	"Anaerospora"	0.004310456086316
"3529"	"HC-XY"	"RNA transport"	"Clostridium_sensu_stricto_10"	0.070826709810444
"3530"	"HC-XY"	"RNA transport"	"Enterobacteriaceae"	0.006085349768916
"3531"	"HC-XY"	"RNA transport"	"Klebsiella"	3.62555842169895
"3532"	"HC-XY"	"RNA transport"	"Lachnospiraceae"	0.062544717812443
"3533"	"HC-XY"	"RNA transport"	"Pseudomonas"	0.030054866358704
"3534"	"HC-XY"	"RNA transport"	"Serratia"	0.0036630424859
"3535"	"HC-XY"	"RNA transport"	"Stenotrophomonas"	0.007353130970774
"3536"	"HC-XY"	"Secondary bile acid biosynthesis"	"Lachnospiraceae"	1.37598379187374
"3537"	"HC-XY"	"Secondary bile acid biosynthesis"	"Stenotrophomonas"	0.485306644071087
"3538"	"HC-XY"	"Selenocompound metabolism"	"Achromobacter"	0.122585015190415
"3539"	"HC-XY"	"Selenocompound metabolism"	"Acinetobacter"	7.31245030236825
"3540"	"HC-XY"	"Selenocompound metabolism"	"Anaerospora"	0.103415898346568
"3541"	"HC-XY"	"Selenocompound metabolism"	"Clostridium_sensu_stricto_10"	0.991238006047331
"3542"	"HC-XY"	"Selenocompound metabolism"	"Enterobacteriaceae"	0.162221017014224
"3543"	"HC-XY"	"Selenocompound metabolism"	"Klebsiella"	97.0619038863917
"3544"	"HC-XY"	"Selenocompound metabolism"	"Lachnospiraceae"	1.41719998028599
"3545"	"HC-XY"	"Selenocompound metabolism"	"Pseudomonas"	1.14169799932802
"3546"	"HC-XY"	"Selenocompound metabolism"	"Serratia"	0.161119265940335
"3547"	"HC-XY"	"Selenocompound metabolism"	"Stenotrophomonas"	0.323428152672109
"3548"	"HC-XY"	"Staphylococcus aureus infection"	"Achromobacter"	0.015328319917926
"3549"	"HC-XY"	"Staphylococcus aureus infection"	"Enterobacteriaceae"	0.016227599383777
"3550"	"HC-XY"	"Staphylococcus aureus infection"	"Lachnospiraceae"	0.041696478541628
"3551"	"HC-XY"	"Staphylococcus aureus infection"	"Pseudomonas"	0.030054866358704
"3552"	"HC-XY"	"Staphylococcus aureus infection"	"Stenotrophomonas"	0.014706261941548
"3553"	"HC-XY"	"Starch and sucrose metabolism"	"Achromobacter"	0.022130261881506
"3554"	"HC-XY"	"Starch and sucrose metabolism"	"Acinetobacter"	1.37154909322964
"3555"	"HC-XY"	"Starch and sucrose metabolism"	"Anaerospora"	0.078234777966632
"3556"	"HC-XY"	"Starch and sucrose metabolism"	"Clostridium_sensu_stricto_10"	0.934912569497864
"3557"	"HC-XY"	"Starch and sucrose metabolism"	"Enterobacteriaceae"	0.150612406780682
"3558"	"HC-XY"	"Starch and sucrose metabolism"	"Klebsiella"	81.4228800327554
"3559"	"HC-XY"	"Starch and sucrose metabolism"	"Lachnospiraceae"	1.5823813606548
"3560"	"HC-XY"	"Starch and sucrose metabolism"	"Pseudomonas"	0.421519500680824
"3561"	"HC-XY"	"Starch and sucrose metabolism"	"Serratia"	0.096704321627775
"3562"	"HC-XY"	"Starch and sucrose metabolism"	"Stenotrophomonas"	0.181989991526657
"3563"	"HC-XY"	"Steroid biosynthesis"	"Acinetobacter"	0.685774546614819
"3564"	"HC-XY"	"Steroid hormone biosynthesis"	"Achromobacter"	0.014050959924766
"3565"	"HC-XY"	"Steroid hormone biosynthesis"	"Acinetobacter"	0.609577374768728
"3566"	"HC-XY"	"Steroid hormone biosynthesis"	"Klebsiella"	4.0524344388222
"3567"	"HC-XY"	"Steroid hormone biosynthesis"	"Pseudomonas"	0.110201176648581
"3568"	"HC-XY"	"Steroid hormone biosynthesis"	"Serratia"	0.006715577890818
"3569"	"HC-XY"	"Streptomycin biosynthesis"	"Achromobacter"	0.070254799623829
"3570"	"HC-XY"	"Streptomycin biosynthesis"	"Acinetobacter"	1.21915474953746
"3571"	"HC-XY"	"Streptomycin biosynthesis"	"Anaerospora"	0.189660067797896
"3572"	"HC-XY"	"Streptomycin biosynthesis"	"Clostridium_sensu_stricto_10"	1.8178855518014
"3573"	"HC-XY"	"Streptomycin biosynthesis"	"Enterobacteriaceae"	0.119002395481033
"3574"	"HC-XY"	"Streptomycin biosynthesis"	"Klebsiella"	81.1748189195711
"3575"	"HC-XY"	"Streptomycin biosynthesis"	"Lachnospiraceae"	1.83464505583165
"3576"	"HC-XY"	"Streptomycin biosynthesis"	"Pseudomonas"	1.10201176648581
"3577"	"HC-XY"	"Streptomycin biosynthesis"	"Serratia"	0.134311557816354
"3578"	"HC-XY"	"Streptomycin biosynthesis"	"Stenotrophomonas"	0.431383683618744
"3579"	"HC-XY"	"Styrene degradation"	"Achromobacter"	0.15442688748287
"3580"	"HC-XY"	"Styrene degradation"	"Acinetobacter"	6.09050181815786
"3581"	"HC-XY"	"Styrene degradation"	"Enterobacteriaceae"	0.01486243453338
"3582"	"HC-XY"	"Styrene degradation"	"Klebsiella"	24.2935781469673
"3583"	"HC-XY"	"Styrene degradation"	"Lachnospiraceae"	0.305509727195729
"3584"	"HC-XY"	"Styrene degradation"	"Pseudomonas"	1.43137629918557
"3585"	"HC-XY"	"Styrene degradation"	"Serratia"	0.013419539847431
"3586"	"HC-XY"	"Styrene degradation"	"Stenotrophomonas"	0.161628975550503
"3587"	"HC-XY"	"Sulfur metabolism"	"Achromobacter"	0.079036649576807
"3588"	"HC-XY"	"Sulfur metabolism"	"Acinetobacter"	8.91506910599265
"3589"	"HC-XY"	"Sulfur metabolism"	"Anaerospora"	0.071122525424211
"3590"	"HC-XY"	"Sulfur metabolism"	"Clostridium_sensu_stricto_10"	0.584320355936165
"3591"	"HC-XY"	"Sulfur metabolism"	"Enterobacteriaceae"	0.125510338983902
"3592"	"HC-XY"	"Sulfur metabolism"	"Klebsiella"	77.973298093749
"3593"	"HC-XY"	"Sulfur metabolism"	"Lachnospiraceae"	1.0319878439053
"3594"	"HC-XY"	"Sulfur metabolism"	"Pseudomonas"	1.05379875170206
"3595"	"HC-XY"	"Sulfur metabolism"	"Serratia"	0.120880402034718
"3596"	"HC-XY"	"Sulfur metabolism"	"Stenotrophomonas"	0.272984987289986
"3597"	"HC-XY"	"Sulfur relay system"	"Achromobacter"	0.055801309412278
"3598"	"HC-XY"	"Sulfur relay system"	"Acinetobacter"	7.60837438876719
"3599"	"HC-XY"	"Sulfur relay system"	"Anaerospora"	0.089667489445655
"3600"	"HC-XY"	"Sulfur relay system"	"Clostridium_sensu_stricto_10"	0.884015954770103
"3601"	"HC-XY"	"Sulfur relay system"	"Enterobacteriaceae"	0.151907276237345
"3602"	"HC-XY"	"Sulfur relay system"	"Klebsiella"	93.7276685314755
"3603"	"HC-XY"	"Sulfur relay system"	"Lachnospiraceae"	0.693906811656774
"3604"	"HC-XY"	"Sulfur relay system"	"Pseudomonas"	1.125379738125
"3605"	"HC-XY"	"Sulfur relay system"	"Serratia"	0.129539633085823
"3606"	"HC-XY"	"Sulfur relay system"	"Stenotrophomonas"	0.183554625453458
"3607"	"HC-XY"	"Synthesis and degradation of ketone bodies"	"Achromobacter"	0.445064708360369
"3608"	"HC-XY"	"Synthesis and degradation of ketone bodies"	"Acinetobacter"	28.3189680776159
"3609"	"HC-XY"	"Synthesis and degradation of ketone bodies"	"Anaerospora"	0.066749890093747
"3610"	"HC-XY"	"Synthesis and degradation of ketone bodies"	"Clostridium_sensu_stricto_10"	0.548396155868238
"3611"	"HC-XY"	"Synthesis and degradation of ketone bodies"	"Enterobacteriaceae"	0.157058564926464
"3612"	"HC-XY"	"Synthesis and degradation of ketone bodies"	"Klebsiella"	102.688816213046
"3613"	"HC-XY"	"Synthesis and degradation of ketone bodies"	"Lachnospiraceae"	0.968540905260275
"3614"	"HC-XY"	"Synthesis and degradation of ketone bodies"	"Pseudomonas"	2.55979284402649
"3615"	"HC-XY"	"Synthesis and degradation of ketone bodies"	"Serratia"	0.056724318365942
"3616"	"HC-XY"	"Synthesis and degradation of ketone bodies"	"Stenotrophomonas"	0.68320475743012
"3617"	"HC-XY"	"Systemic lupus erythematosus"	"Pseudomonas"	0.043122199558141
"3618"	"HC-XY"	"Systemic lupus erythematosus"	"Stenotrophomonas"	0.021100288872656
"3619"	"HC-XY"	"Taurine and hypotaurine metabolism"	"Achromobacter"	0.142265969238253
"3620"	"HC-XY"	"Taurine and hypotaurine metabolism"	"Acinetobacter"	5.48619637291855
"3621"	"HC-XY"	"Taurine and hypotaurine metabolism"	"Anaerospora"	0.106683788136317
"3622"	"HC-XY"	"Taurine and hypotaurine metabolism"	"Clostridium_sensu_stricto_10"	0.584320355936165
"3623"	"HC-XY"	"Taurine and hypotaurine metabolism"	"Enterobacteriaceae"	0.100408271187121
"3624"	"HC-XY"	"Taurine and hypotaurine metabolism"	"Klebsiella"	50.7037364706828
"3625"	"HC-XY"	"Taurine and hypotaurine metabolism"	"Lachnospiraceae"	0.515993921952651
"3626"	"HC-XY"	"Taurine and hypotaurine metabolism"	"Pseudomonas"	1.11578691356689
"3627"	"HC-XY"	"Taurine and hypotaurine metabolism"	"Serratia"	0.075550251271699
"3628"	"HC-XY"	"Taurine and hypotaurine metabolism"	"Stenotrophomonas"	0.121326661017772
"3629"	"HC-XY"	"Terpenoid backbone biosynthesis"	"Achromobacter"	0.105382199435743
"3630"	"HC-XY"	"Terpenoid backbone biosynthesis"	"Acinetobacter"	9.14366062153092
"3631"	"HC-XY"	"Terpenoid backbone biosynthesis"	"Anaerospora"	0.205465073447721
"3632"	"HC-XY"	"Terpenoid backbone biosynthesis"	"Clostridium_sensu_stricto_10"	1.55818761582977
"3633"	"HC-XY"	"Terpenoid backbone biosynthesis"	"Enterobacteriaceae"	0.096689446328339
"3634"	"HC-XY"	"Terpenoid backbone biosynthesis"	"Klebsiella"	62.4161366256586
"3635"	"HC-XY"	"Terpenoid backbone biosynthesis"	"Lachnospiraceae"	1.22309670388777
"3636"	"HC-XY"	"Terpenoid backbone biosynthesis"	"Pseudomonas"	0.881609413188651
"3637"	"HC-XY"	"Terpenoid backbone biosynthesis"	"Serratia"	0.080586934689813
"3638"	"HC-XY"	"Terpenoid backbone biosynthesis"	"Stenotrophomonas"	0.323537762714058
"3639"	"HC-XY"	"Tetracycline biosynthesis"	"Achromobacter"	0.028101919849531
"3640"	"HC-XY"	"Tetracycline biosynthesis"	"Acinetobacter"	4.87661899814982
